0.828,0.832,0.832,N
0.832,0.832,0.824,N
0.832,0.824,0.832,N
0.824,0.832,0.828,N
0.832,0.828,0.824,N
0.828,0.824,0.832,N
0.824,0.832,0.82,N
0.832,0.82,0.836,N
0.82,0.836,0.828,N
0.832,0.82,0.836,V
0.82,0.836,0.824,N
0.824,0.824,0.824,N
0.824,0.824,0.828,N
0.824,0.828,0.816,N
0.828,0.816,0.828,N
0.816,0.828,0.828,N
0.828,0.828,0.824,N
0.828,0.824,0.832,N
0.824,0.832,0.832,N
0.832,0.832,0.804,N
0.832,0.804,0.86,N
0.804,0.86,0.836,N
0.86,0.836,0.824,N
0.836,0.824,0.828,N
0.824,0.828,0.828,N
0.828,0.828,0.824,N
0.828,0.824,0.824,N
0.824,0.824,0.82,N
0.824,0.82,0.824,N
0.82,0.824,0.824,N
0.824,0.824,0.82,N
0.824,0.82,0.82,N
0.82,0.82,0.82,N
0.82,0.82,0.816,N
0.82,0.816,0.836,N
0.816,0.836,0.82,N
0.836,0.82,0.816,N
0.82,0.816,0.824,N
0.82,0.828,1.652,N
0.828,1.652,0.82,N
1.652,0.82,1.656,N
0.82,1.656,0.816,N
1.656,0.816,0.832,N
0.816,0.832,0.824,N
0.816,0.832,0.824,N
0.832,0.824,0.828,N
0.824,0.828,0.82,N
0.828,0.82,0.812,N
0.82,0.812,0.84,N
0.812,0.84,0.824,N
0.84,0.824,0.812,N
0.824,0.812,0.816,N
0.812,0.816,0.82,N
0.816,0.82,0.816,N
0.82,0.816,0.824,N
0.816,0.824,0.816,N
0.824,0.816,0.816,N
0.816,0.816,0.816,N
0.816,0.816,0.812,N
0.816,0.812,0.808,N
0.812,0.808,0.816,N
0.808,0.816,0.816,N
0.816,0.816,0.808,N
0.816,0.808,0.8,N
0.808,0.8,0.816,N
0.8,0.816,0.808,N
0.816,0.808,0.812,N
0.808,0.812,0.816,N
0.812,0.816,0.804,N
0.816,0.804,0.816,N
0.804,0.816,0.816,N
0.816,0.816,0.808,N
0.816,0.808,0.816,N
0.808,0.816,0.82,N
0.816,0.82,0.812,N
0.82,0.812,0.808,N
0.812,0.808,0.82,N
0.808,0.82,0.812,N
0.82,0.812,0.812,N
0.812,0.812,0.804,N
0.812,0.804,0.824,N
0.804,0.824,0.812,N
0.824,0.812,0.812,N
0.812,0.812,0.812,N
0.812,0.812,0.804,N
0.812,0.804,0.816,N
0.804,0.816,0.816,N
0.816,0.816,0.796,N
0.816,0.796,0.804,N
0.796,0.804,0.808,N
0.804,0.808,0.812,N
0.808,0.812,0.804,N
0.812,0.804,0.812,N
0.804,0.812,0.82,N
0.812,0.82,0.816,N
0.82,0.816,0.816,N
0.816,0.816,0.82,N
0.816,0.82,0.812,N
0.82,0.812,0.812,N
0.812,0.812,0.816,N
0.812,0.816,0.812,N
0.816,0.812,0.816,N
0.812,0.816,0.816,N
0.816,0.816,0.812,N
0.812,0.812,0.816,N
0.812,0.816,0.808,N
0.816,0.808,0.82,N
0.82,0.816,0.824,N
0.816,0.824,0.82,N
0.824,0.82,0.816,N
0.816,0.82,0.82,N
0.82,0.82,0.828,N
0.82,0.828,0.816,N
0.828,0.816,0.824,N
0.816,0.824,0.824,N
0.824,0.824,0.824,N
0.824,0.824,0.816,N
0.824,0.816,0.828,N
0.816,0.828,0.828,N
0.828,0.828,0.828,N
0.828,0.828,0.832,N
0.828,0.832,0.828,N
0.832,0.828,0.824,N
0.828,0.824,0.824,N
0.824,0.824,0.832,N
0.824,0.832,0.832,N
0.832,0.832,0.816,N
0.832,0.816,0.832,N
0.816,0.832,0.808,N
0.828,0.536,1.996,N
0.536,1.996,0.772,N
0.808,0.832,0.836,N
0.832,0.836,0.804,N
0.836,0.804,0.824,N
0.804,0.824,0.832,N
0.824,0.832,0.82,N
0.824,0.832,0.82,N
0.82,0.82,0.808,N
0.82,0.808,0.824,N
0.808,0.824,0.812,N
0.824,0.812,0.824,N
0.812,0.824,0.812,N
0.824,0.812,0.796,N
0.812,0.796,0.828,N
0.796,0.828,0.804,N
0.828,0.804,0.804,N
0.804,0.804,0.824,N
0.804,0.824,0.812,N
0.824,0.812,0.816,N
0.812,0.816,0.816,N
0.816,0.816,0.804,N
0.816,0.804,0.832,N
0.804,0.832,0.824,N
0.832,0.824,0.792,N
0.824,0.792,0.824,N
0.792,0.824,0.804,N
0.824,0.804,0.82,N
0.804,0.82,0.84,N
0.82,0.84,0.788,N
0.84,0.788,0.812,N
0.788,0.812,0.82,N
0.812,0.82,0.812,N
0.82,0.812,0.816,N
0.812,0.816,0.816,N
0.816,0.816,0.816,N
0.816,0.816,0.812,N
0.812,0.8,0.82,N
0.8,0.82,0.808,N
0.82,0.808,0.82,N
0.808,0.82,0.804,N
0.82,0.804,0.816,N
0.804,0.816,0.816,N
0.816,0.816,0.816,N
0.816,0.816,0.832,N
0.816,0.816,0.832,N
0.832,0.796,0.8,A
0.808,0.812,0.816,N
0.812,0.816,0.824,N
0.812,0.816,0.824,N
0.816,0.824,0.8,N
0.824,0.8,0.816,N
0.8,0.816,1.008,N
0.816,1.008,1.408,N
1.008,1.408,0.848,N
1.408,0.848,0.804,V
0.848,0.804,0.828,N
0.804,0.828,0.808,N
0.828,0.808,0.816,N
0.808,0.816,0.812,N
0.816,0.812,0.82,N
0.812,0.82,0.816,N
0.82,0.816,0.816,N
0.816,0.816,0.828,N
0.816,0.828,0.808,N
0.828,0.808,0.82,N
0.82,0.824,0.816,N
0.824,0.816,0.812,N
0.812,0.82,0.816,N
0.82,0.816,0.832,N
0.816,0.832,0.804,N
0.832,0.804,0.82,N
0.82,1.632,0.856,N
1.632,0.856,0.78,N
0.856,0.78,0.816,N
0.78,0.816,0.816,N
0.816,0.816,0.832,N
0.816,0.832,0.828,N
0.832,0.828,0.812,N
0.828,0.812,0.82,N
0.812,0.82,0.824,N
0.82,0.824,0.82,N
0.824,0.82,0.812,N
0.82,0.812,0.82,N
0.812,0.82,0.836,N
0.82,0.836,0.824,N
0.836,0.824,0.816,N
0.824,0.816,0.828,N
0.816,0.828,0.828,N
0.828,0.828,0.812,N
0.828,0.812,0.828,N
0.812,0.828,0.82,N
0.828,0.82,0.836,N
0.82,0.836,0.816,N
0.82,0.836,0.816,N
0.836,0.816,0.824,N
0.816,0.824,0.828,N
0.816,0.824,0.828,N
0.824,0.828,0.8,N
0.828,0.8,1.628,N
0.8,1.628,3.28,N
0.8,1.628,3.28,N
1.628,3.28,0.824,N
3.28,0.824,1.624,N
0.824,1.624,0.824,N
1.624,0.824,0.82,N
1.624,0.824,0.82,N
0.824,0.82,0.808,N
0.82,0.808,0.82,N
0.82,0.808,0.82,N
0.808,0.82,0.812,N
0.82,0.812,0.812,N
0.812,0.812,0.824,N
0.812,0.824,0.816,N
0.824,0.816,0.816,N
0.816,0.816,0.82,N
0.816,0.82,0.816,N
0.82,0.816,0.816,V
0.816,0.816,0.816,N
0.816,0.816,0.812,N
0.816,0.812,0.824,N
0.812,0.824,0.824,N
0.812,0.824,0.824,N
0.824,0.816,0.82,N
0.816,0.82,0.82,N
0.82,0.82,0.816,N
0.82,0.816,0.832,N
0.816,0.832,0.816,N
0.832,0.816,0.828,N
0.832,0.816,0.828,N
0.828,0.812,0.82,N
0.812,0.82,0.82,N
0.82,0.82,0.824,V
0.82,0.824,0.824,N
0.824,0.824,0.808,N
0.824,0.808,0.824,N
0.808,0.824,0.816,N
0.824,0.816,0.828,N
0.816,0.828,0.816,N
0.828,0.816,0.836,V
0.816,0.836,0.788,N
0.836,0.788,0.824,N
0.836,0.788,0.824,N
0.824,0.816,0.804,N
0.816,0.804,0.832,N
0.804,0.832,0.844,N
0.832,0.844,0.772,N
0.844,0.772,0.812,N
0.772,0.812,0.804,N
0.812,0.804,0.824,N
0.804,0.824,0.812,N
0.824,0.812,0.828,N
0.812,0.828,0.816,V
0.828,0.816,0.812,N
0.816,0.812,0.812,N
0.812,0.812,0.84,N
0.812,0.84,0.804,N
0.84,0.804,0.796,N
0.804,0.796,0.824,N
0.796,0.824,0.82,N
0.824,0.82,0.832,N
0.824,0.82,0.832,N
0.832,0.804,0.816,N
0.804,0.816,0.816,N
0.816,0.816,0.828,N
0.816,0.828,0.816,N
0.828,0.816,0.82,N
0.812,0.82,0.84,N
0.82,0.84,0.808,N
0.84,0.808,0.824,N
0.824,0.832,0.808,N
0.832,0.808,0.824,N
0.82,0.82,0.82,N
0.82,0.82,0.82,N
0.82,0.812,0.828,N
0.812,0.828,0.824,N
0.828,0.824,0.804,N
0.824,0.804,0.824,N
0.804,0.824,0.828,N
0.824,0.828,0.82,N
0.82,0.816,0.804,N
0.816,0.804,0.824,N
0.804,0.824,0.82,N
0.824,0.82,0.812,N
0.82,0.812,0.836,N
0.82,0.812,0.836,N
0.836,0.808,0.836,N
0.808,0.836,0.82,N
0.836,0.82,0.816,N
0.82,0.816,0.816,N
0.816,0.816,0.828,N
0.816,0.828,0.812,N
0.828,0.812,0.832,N
0.812,0.832,0.824,N
0.832,0.824,0.82,N
0.824,0.82,0.82,V
0.82,0.82,0.824,N
0.82,0.824,0.804,N
0.824,0.804,0.824,N
0.804,0.824,0.82,N
0.824,0.82,0.828,N
0.82,0.828,0.82,N
0.828,0.82,0.824,N
0.82,0.824,0.816,N
0.824,0.816,0.824,N
0.816,0.824,0.816,N
0.824,0.816,0.808,N
0.816,0.808,0.82,N
0.808,0.82,0.82,N
0.82,0.82,0.84,N
0.82,0.84,0.804,N
0.84,0.804,0.828,N
0.804,0.828,0.824,N
0.828,0.824,0.824,N
0.824,0.824,0.82,N
0.824,0.82,0.828,N
0.82,0.828,0.824,N
0.828,0.824,0.816,N
0.824,0.816,0.8,N
0.816,0.8,0.844,N
0.8,0.844,0.82,N
0.844,0.82,0.828,N
0.82,0.828,0.828,N
0.828,0.828,0.84,N
0.828,0.84,0.816,N
0.828,0.84,0.816,N
0.84,0.816,0.84,N
0.816,0.84,0.804,N
0.84,0.804,0.812,N
0.804,0.812,1.664,N
0.812,1.664,0.82,N
1.664,0.82,0.832,N
0.82,0.832,0.836,N
0.832,0.836,0.824,N
0.836,0.824,0.824,N
0.824,0.824,0.844,N
0.824,0.844,0.82,N
0.824,0.844,0.82,N
0.844,0.82,0.824,N
0.844,0.82,0.824,N
0.82,0.824,0.828,N
0.824,0.828,0.812,N
0.828,0.812,3.292,N
0.812,3.292,0.832,N
3.292,0.832,0.824,N
0.832,0.824,0.82,N
0.824,0.82,0.816,V
0.82,0.816,0.816,N
0.82,0.816,0.816,N
0.816,0.816,0.824,N
0.816,0.824,0.816,N
0.824,0.816,0.82,N
0.816,0.82,0.824,N
0.82,0.824,0.816,N
0.824,0.816,0.808,N
0.816,0.808,0.824,N
0.808,0.824,0.804,N
0.824,0.804,0.824,N
0.804,0.824,0.812,N
0.824,0.812,0.812,N
0.812,0.812,0.816,N
0.812,0.816,0.8,N
0.816,0.8,0.824,N
0.8,0.824,0.804,N
0.824,0.804,0.804,N
0.804,0.804,0.804,N
0.804,0.804,0.808,N
0.804,0.808,0.808,N
0.808,0.808,0.812,N
0.808,0.812,0.808,N
0.812,0.808,0.8,N
0.808,0.8,0.8,N
0.808,0.8,0.8,N
0.8,0.8,0.8,N
0.8,0.8,0.816,N
0.816,0.808,0.792,N
0.808,0.792,0.816,N
0.792,0.816,0.812,N
0.792,0.816,0.812,N
0.812,0.796,0.804,N
0.796,0.804,0.804,N
0.804,0.804,0.8,N
0.804,0.804,0.8,N
0.8,0.808,0.804,N
0.804,0.804,0.808,N
0.804,0.808,0.812,N
0.808,0.812,0.796,N
0.812,0.796,0.816,N
0.796,0.816,0.804,V
0.816,0.804,0.792,N
0.812,0.812,0.788,N
0.812,0.788,0.808,N
0.788,0.808,0.8,N
0.808,0.8,0.8,N
0.8,0.8,0.804,N
0.8,0.804,0.792,N
0.804,0.792,0.804,N
0.792,0.804,0.796,N
0.792,0.804,0.796,N
0.796,0.796,0.812,N
0.796,0.796,0.812,N
0.796,0.812,0.816,N
0.816,0.804,0.812,N
0.804,0.812,0.804,N
0.812,0.804,0.812,N
0.804,0.812,0.804,N
0.804,0.812,0.804,N
0.804,0.808,0.8,N
0.808,0.8,0.82,N
0.82,0.808,0.808,N
0.808,0.808,0.804,N
1.58,1.596,1.576,N
0.816,0.824,0.808,N
0.824,0.808,0.816,V
0.808,0.816,0.816,N
0.816,0.816,0.824,N
0.816,0.824,0.828,N
0.824,0.828,0.82,N
0.828,0.82,0.82,N
0.82,0.82,0.82,N
0.82,0.82,0.82,N
0.82,0.82,0.828,N
0.82,0.828,0.832,V
0.828,0.832,0.816,N
0.832,0.816,0.82,N
0.816,0.82,0.816,N
0.82,0.816,0.82,N
0.816,0.82,0.828,N
0.816,0.82,0.816,N
0.82,0.816,0.832,N
0.824,0.824,0.828,N
0.824,0.828,0.82,N
0.828,0.82,0.816,N
0.708,0.808,2.28,N
0.808,2.28,0.776,N
0.808,2.28,0.776,N
2.28,0.776,0.736,N
0.776,0.736,0.768,N
0.768,0.772,0.74,N
0.768,0.772,0.74,N
0.768,0.772,0.74,N
0.76,0.756,0.772,N
0.756,0.772,0.756,N
0.772,0.756,0.76,N
0.756,0.76,0.764,N
0.76,0.764,0.768,V
0.764,0.768,0.768,N
0.768,0.768,0.768,V
0.768,0.768,0.768,N
0.768,0.768,0.768,N
1.516,1.516,1.512,N
1.512,1.512,1.52,N
1.532,1.524,1.508,N
1.524,1.508,1.548,N
1.524,1.508,1.548,N
1.508,1.548,1.528,N
1.516,1.532,1.544,N
1.516,1.532,1.544,N
1.532,1.544,1.54,N
1.532,1.544,1.54,N
1.544,1.54,1.52,N
1.544,1.54,1.52,V
1.54,1.52,1.536,V
1.54,1.52,1.536,N
1.52,1.536,1.532,N
0.764,0.772,0.76,N
0.764,0.772,0.76,N
0.772,0.76,0.76,N
0.76,0.752,0.752,N
0.76,0.752,0.752,N
0.752,0.752,0.736,N
0.752,0.736,0.808,N
0.736,0.808,0.748,V
0.808,0.748,0.724,N
0.724,0.784,0.76,V
0.724,0.784,0.76,N
0.784,0.76,0.756,N
0.76,0.756,0.76,N
0.76,0.752,0.756,N
0.76,0.768,0.76,N
0.768,0.76,0.76,N
0.76,0.76,0.768,N
0.76,0.768,0.78,N
0.768,0.78,0.752,N
0.78,0.752,0.768,N
0.752,0.768,0.772,N
0.768,0.772,0.772,N
0.772,0.772,0.76,N
0.772,0.76,0.768,N
0.76,0.768,0.764,N
0.768,0.764,0.764,N
0.764,0.764,0.772,N
0.764,0.772,0.764,N
0.772,0.764,0.764,N
0.764,0.764,0.768,N
0.764,0.768,0.764,N
0.768,0.764,0.768,N
0.764,0.768,0.772,N
0.768,0.772,0.764,N
0.772,0.764,0.76,N
0.764,0.76,0.768,N
0.76,0.768,0.768,N
0.768,0.768,0.772,N
0.768,0.772,0.764,N
0.772,0.764,0.768,N
0.764,0.768,0.756,N
0.768,0.756,0.764,N
0.756,0.764,0.768,N
0.764,0.768,0.768,N
0.768,0.768,0.76,N
0.768,0.76,0.776,N
0.76,0.776,0.776,N
0.776,0.776,0.776,N
0.776,0.776,0.784,N
0.776,0.784,0.772,N
0.784,0.772,0.772,N
0.772,0.772,0.768,N
0.772,0.768,0.78,N
0.768,0.78,0.78,N
0.78,0.768,0.78,N
0.78,0.772,0.776,N
0.772,0.776,0.768,N
0.776,0.768,0.768,N
0.768,0.768,0.768,N
0.768,0.768,0.768,N
0.768,0.768,0.776,N
0.768,0.776,0.784,N
0.776,0.784,0.776,N
0.784,0.776,0.764,N
0.776,0.764,0.764,N
0.764,0.764,0.776,N
0.764,0.776,0.76,N
0.776,0.76,0.756,A
0.76,0.756,0.756,A
0.756,0.756,0.768,N
0.756,0.768,0.768,N
0.768,0.768,0.76,N
0.768,0.76,0.756,N
0.76,0.756,0.756,N
0.756,0.756,0.768,N
0.756,0.768,0.76,N
0.768,0.76,0.76,N
0.76,0.76,0.756,N
0.76,0.756,0.764,N
0.756,0.764,0.76,N
0.764,0.76,0.752,N
0.76,0.752,0.772,N
0.752,0.772,0.764,N
0.772,0.764,0.76,N
0.756,0.756,0.76,N
0.756,0.76,0.752,N
0.76,0.752,0.748,N
0.752,0.748,0.76,N
0.748,0.76,0.768,N
0.76,0.768,0.76,N
0.768,0.76,0.756,N
0.76,0.756,0.756,N
0.756,0.756,0.76,N
0.756,0.76,0.756,N
0.76,0.756,0.772,N
0.756,0.772,0.764,N
0.772,0.764,0.76,N
0.764,0.76,0.756,N
0.76,0.756,0.76,N
0.756,0.76,0.764,N
0.76,0.768,0.764,N
0.768,0.764,0.764,N
0.764,0.764,0.784,N
0.764,0.784,0.744,N
0.784,0.744,0.788,N
0.784,0.744,0.788,N
0.744,0.788,1.516,N
1.516,0.748,0.8,N
0.748,0.8,1.472,N
1.472,0.752,0.756,N
0.752,0.756,0.784,N
0.752,0.756,0.784,N
0.756,0.784,0.76,N
0.784,0.76,0.744,N
0.76,0.744,0.752,N
0.752,1.488,0.768,N
1.488,0.768,0.74,N
0.768,0.74,0.756,N
0.74,0.756,0.728,N
0.756,0.728,0.752,N
0.728,0.752,0.748,N
0.748,0.74,0.736,V
0.748,0.74,0.736,A
0.736,0.764,0.724,N
0.724,0.72,0.74,N
0.72,0.74,0.728,N
0.74,0.728,0.732,N
0.728,0.732,0.728,N
0.748,0.724,0.752,N
0.724,0.752,0.748,N
0.752,0.748,0.732,N
0.748,0.732,0.752,N
0.732,0.752,0.752,N
0.752,0.752,0.744,V
0.752,0.752,0.744,N
0.752,0.744,0.752,N
0.744,0.752,0.752,N
0.744,0.752,0.752,N
0.752,0.752,0.752,N
0.752,0.744,0.764,N
0.744,0.764,3.004,N
0.764,3.004,0.76,N
3.004,0.76,0.76,N
0.76,0.76,0.76,N
0.76,0.76,0.764,N
0.76,0.764,0.76,N
0.76,0.764,0.76,N
0.764,0.76,0.764,N
0.76,0.764,0.752,N
1.512,1.52,1.528,N
1.52,1.528,1.508,N
1.52,1.528,1.508,V
1.528,1.508,1.524,N
1.528,1.508,1.524,N
1.508,1.524,1.504,N
1.508,1.524,1.504,N
1.524,1.504,1.52,N
1.524,1.504,1.52,N
1.504,1.52,1.504,N
1.504,1.52,1.504,N
1.52,1.504,1.516,N
1.52,1.504,1.516,N
1.504,1.516,1.508,A
1.504,1.516,1.508,N
1.516,1.508,1.512,N
1.516,1.508,1.512,N
1.508,1.512,1.504,V
1.508,1.512,1.504,N
1.512,1.504,1.512,N
1.512,1.504,1.512,N
1.504,1.512,1.528,V
1.504,1.512,1.528,N
1.512,1.528,1.52,N
1.512,1.528,1.52,N
1.528,1.52,1.528,N
1.528,1.52,1.528,N
1.52,1.528,1.52,N
1.52,1.528,1.52,N
1.528,1.52,1.528,V
1.528,1.52,1.528,N
1.52,1.528,1.528,N
1.536,1.52,1.544,N
1.52,1.544,1.544,N
1.544,1.544,1.544,N
1.544,1.544,1.544,V
1.544,1.544,1.544,N
1.544,1.544,1.536,N
1.544,1.544,1.536,N
1.544,1.536,1.552,N
1.536,1.552,1.528,N
1.532,1.524,1.552,N
1.524,1.552,1.528,N
1.552,1.528,1.528,N
1.52,1.528,1.52,N
1.528,1.52,1.532,N
1.52,1.532,1.532,N
1.52,1.532,1.532,N
1.532,1.532,1.528,N
1.532,1.532,1.528,A
1.532,1.528,1.544,N
1.528,1.544,1.52,N
1.544,1.52,1.544,N
1.52,1.544,1.52,N
1.544,1.52,1.544,N
1.52,1.544,1.536,N
1.544,1.536,1.528,N
1.544,1.536,1.528,N
1.536,1.528,1.536,V
1.528,1.536,1.54,N
1.536,1.54,1.508,N
1.544,1.528,1.528,V
1.528,1.528,1.536,N
1.528,1.536,1.544,N
1.528,1.536,1.544,V
1.536,1.544,1.544,N
1.536,1.544,1.544,N
1.544,1.544,1.528,N
1.544,1.528,1.544,V
1.528,1.544,1.536,N
1.544,1.536,1.544,N
1.536,1.544,1.528,N
1.544,1.528,1.544,N
1.528,1.544,1.536,N
1.544,1.536,1.536,N
1.536,1.556,1.524,A
1.556,1.524,1.536,N
1.524,1.536,1.544,V
1.536,1.544,1.536,N
1.544,1.536,1.548,N
1.536,1.548,1.54,N
1.548,1.54,1.544,N
1.54,1.544,1.552,V
1.544,1.552,1.536,N
1.556,1.528,1.54,N
0.808,0.564,1.76,N
1.76,1.436,1.576,N
1.436,1.576,0.776,N
1.576,0.776,0.724,N
0.724,1.532,1.528,N
0.724,1.532,1.528,N
1.536,1.552,1.532,V
1.532,1.552,1.524,N
1.552,1.524,1.544,N
1.524,1.544,1.52,V
1.524,1.544,1.52,N
1.544,1.52,1.536,V
1.54,1.552,1.536,N
1.54,1.548,1.556,V
1.54,1.564,1.528,N
1.524,1.544,1.504,N
1.544,1.504,1.528,N
1.544,1.504,1.528,N
1.504,1.528,1.536,V
1.504,1.528,1.536,N
1.528,1.536,1.536,N
1.528,1.536,1.536,V
1.536,1.536,1.556,N
1.532,1.536,1.564,V
0.752,0.824,0.768,V
0.784,0.776,0.772,V
0.768,0.78,0.768,V
0.78,0.768,1.584,N
0.78,0.768,1.584,N
0.768,1.584,0.764,N
1.584,0.764,0.776,N
0.764,0.776,0.788,N
0.776,0.788,1.556,N
0.788,1.556,0.796,N
1.556,0.796,0.776,N
0.796,0.776,0.796,N
0.776,0.796,0.792,N
0.796,0.792,0.76,N
0.792,0.76,0.824,N
0.792,0.76,0.824,N
0.76,0.824,0.784,N
0.784,0.776,0.78,N
0.784,0.776,0.78,N
1.544,1.568,1.528,N
1.536,1.52,1.512,N
1.52,1.512,1.512,N
1.512,1.536,1.512,N
1.536,1.512,1.524,N
1.512,1.524,1.524,N
0.784,0.8,0.736,N
0.764,0.764,0.772,N
0.764,0.772,0.776,N
0.776,0.76,0.776,N
0.76,0.776,0.76,N
0.776,0.76,0.776,V
0.78,0.784,0.756,V
0.784,0.756,0.764,V
0.756,0.764,0.768,V
0.764,0.768,0.76,N
0.768,0.76,0.776,V
0.76,0.776,0.772,N
0.776,0.772,0.76,N
0.772,0.76,0.768,N
0.76,0.768,0.764,N
0.768,0.764,0.768,N
0.78,0.756,0.764,N
0.756,0.764,0.76,N
0.764,0.76,0.764,N
0.764,0.78,0.76,N
0.78,0.76,0.772,N
0.76,0.772,0.776,N
0.772,0.776,1.056,N
0.772,0.776,1.056,N
0.776,1.056,1.276,N
1.056,1.276,0.764,N
1.276,0.764,0.772,N
0.772,1.572,0.78,N
1.572,0.78,0.78,N
0.78,0.78,0.772,N
0.772,0.776,0.78,N
0.776,0.78,0.776,N
0.768,0.784,0.776,N
0.776,0.764,0.768,N
0.792,0.776,0.752,N
0.776,0.752,0.808,N
0.752,0.808,0.792,N
0.808,0.792,0.772,N
0.792,0.772,0.788,N
0.772,0.788,0.784,N
0.788,0.784,0.784,N
0.784,0.784,0.792,N
0.784,0.792,0.796,N
0.784,0.792,0.796,N
0.792,0.796,0.768,N
0.796,0.768,0.78,N
0.796,0.768,0.78,N
0.768,0.78,3.088,N
0.78,3.088,3.124,N
3.088,3.124,0.768,N
3.124,0.768,0.776,N
0.768,0.776,0.768,N
0.768,0.776,0.768,N
0.776,0.768,0.772,N
0.768,0.772,0.792,N
0.768,0.772,0.792,N
0.772,0.792,0.756,N
0.772,0.792,0.756,N
0.792,0.756,0.772,N
0.756,0.772,0.776,N
0.772,0.776,0.764,N
0.776,0.764,0.776,N
0.764,0.776,0.788,N
0.776,0.788,0.768,N
0.788,0.768,0.776,N
0.768,0.776,0.768,N
0.776,0.768,0.768,N
0.788,0.76,0.76,N
0.76,0.76,0.764,N
0.76,0.764,0.768,N
0.768,1.544,0.768,N
1.544,0.768,0.76,N
0.768,0.76,0.768,N
0.76,0.768,0.76,N
0.768,0.76,0.768,N
0.752,0.772,0.776,N
0.772,0.776,0.768,N
0.772,0.776,0.768,N
0.776,0.768,1.56,N
0.776,0.768,1.56,N
0.768,1.56,0.776,N
1.56,0.776,0.764,N
1.56,0.776,0.764,N
0.776,0.764,3.16,N
0.764,3.16,2.332,N
3.16,2.332,0.812,N
2.332,0.812,0.796,N
0.812,0.796,0.784,N
0.812,0.796,0.784,N
0.796,0.784,0.796,N
0.784,0.796,0.8,N
0.784,0.796,0.8,N
0.796,0.8,0.788,N
0.796,0.8,0.788,N
0.8,0.788,0.792,N
0.8,0.788,0.792,N
0.788,0.792,0.796,N
0.788,0.792,0.796,N
0.792,0.796,0.792,N
0.796,0.792,3.152,N
0.792,3.152,1.58,N
3.152,1.58,0.78,N
1.58,0.78,0.776,N
0.78,0.776,0.776,N
0.78,0.776,0.776,N
0.776,0.776,1.564,N
0.776,1.564,0.784,N
0.776,1.564,0.784,N
1.564,0.784,0.78,N
0.784,0.78,0.78,N
0.784,0.78,0.78,N
0.78,0.78,0.772,N
0.78,0.772,0.784,N
0.772,0.784,0.76,N
0.784,0.76,1.556,N
0.76,1.556,0.776,N
1.556,0.776,0.764,N
0.776,0.764,0.76,N
0.764,0.76,0.768,N
0.76,0.768,0.788,N
0.768,0.788,0.772,N
0.768,0.788,0.772,N
0.788,0.772,0.764,N
0.764,0.764,0.796,N
0.764,0.796,0.752,N
0.796,0.752,0.772,N
0.752,0.772,0.756,N
0.772,0.756,0.768,N
0.756,0.768,0.784,N
0.768,0.784,0.764,N
0.784,0.764,0.768,N
0.764,0.768,0.764,N
0.768,0.764,0.76,N
0.764,0.76,0.704,N
0.76,0.704,0.836,N
0.704,0.836,0.768,N
0.836,0.768,0.764,N
0.768,0.764,1.524,N
0.764,1.524,0.764,N
1.524,0.764,0.78,N
