0.728,0.74,0.748,0.752,0.744,0.728
0.74,0.748,0.752,0.744,0.728,0.752
0.748,0.752,0.744,0.728,0.752,0.752
0.752,0.744,0.728,0.752,0.752,0.736
0.744,0.728,0.752,0.752,0.736,0.744
0.728,0.752,0.752,0.736,0.744,0.752
0.752,0.752,0.736,0.744,0.752,0.732
0.752,0.736,0.744,0.752,0.732,0.74
0.736,0.744,0.752,0.732,0.74,0.752
0.744,0.752,0.732,0.74,0.752,0.74
0.752,0.732,0.74,0.752,0.74,0.732
0.732,0.74,0.752,0.74,0.732,0.744
0.74,0.752,0.74,0.732,0.744,0.752
0.752,0.74,0.732,0.744,0.752,0.74
0.74,0.732,0.744,0.752,0.74,0.74
0.732,0.744,0.752,0.74,0.74,0.744
0.744,0.752,0.74,0.74,0.744,0.74
0.752,0.74,0.74,0.744,0.74,0.732
0.74,0.74,0.744,0.74,0.732,0.752
0.74,0.744,0.74,0.732,0.752,0.748
0.744,0.74,0.732,0.752,0.748,0.744
0.74,0.732,0.752,0.748,0.744,0.74
0.732,0.752,0.748,0.744,0.74,0.744
0.752,0.748,0.744,0.74,0.744,0.748
0.748,0.744,0.74,0.744,0.748,0.74
0.744,0.74,0.744,0.748,0.74,1.496
0.74,0.744,0.748,0.74,1.496,0.76
0.748,0.74,1.496,0.76,0.744,0.744
0.74,1.496,0.76,0.744,0.744,0.744
1.496,0.76,0.744,0.744,0.744,0.752
0.76,0.744,0.744,0.744,0.752,0.736
0.744,0.744,0.744,0.752,0.736,0.744
0.744,0.744,0.744,0.752,0.736,0.744
0.744,0.744,0.752,0.736,0.744,0.76
0.744,0.752,0.736,0.744,0.76,0.76
0.752,0.736,0.744,0.76,0.76,0.76
0.736,0.744,0.76,0.76,0.76,0.76
0.744,0.76,0.76,0.76,0.76,0.764
0.76,0.76,0.76,0.76,0.764,0.764
0.76,0.76,0.76,0.764,0.764,0.768
0.76,0.76,0.764,0.764,0.768,0.776
0.76,0.764,0.764,0.768,0.776,0.788
0.764,0.764,0.768,0.776,0.788,0.796
0.764,0.768,0.776,0.788,0.796,0.776
0.768,0.776,0.788,0.796,0.776,0.784
0.776,0.788,0.796,0.776,0.784,0.768
0.788,0.796,0.776,0.784,0.768,0.764
0.796,0.776,0.784,0.768,0.764,0.764
0.776,0.784,0.768,0.764,0.764,0.752
0.784,0.768,0.764,0.764,0.752,0.756
0.768,0.764,0.764,0.752,0.756,0.764
0.764,0.764,0.752,0.756,0.764,0.744
0.764,0.752,0.756,0.764,0.744,0.792
0.752,0.756,0.764,0.744,0.792,0.772
0.756,0.764,0.744,0.792,0.772,0.812
0.764,0.744,0.792,0.772,0.812,0.816
0.744,0.792,0.772,0.812,0.816,0.776
0.792,0.772,0.812,0.816,0.776,0.8
0.772,0.812,0.816,0.776,0.8,0.784
0.812,0.816,0.776,0.8,0.784,0.816
0.816,0.776,0.8,0.784,0.816,0.736
0.776,0.8,0.784,0.816,0.736,0.792
0.8,0.784,0.816,0.736,0.792,0.8
0.784,0.816,0.736,0.792,0.8,0.736
0.816,0.736,0.792,0.8,0.736,0.78
0.736,0.792,0.8,0.736,0.78,0.74
0.792,0.8,0.736,0.78,0.74,0.788
0.8,0.736,0.78,0.74,0.788,0.768
0.736,0.78,0.74,0.788,0.768,0.78
0.78,0.74,0.788,0.768,0.78,0.744
0.74,0.788,0.768,0.78,0.744,0.776
0.788,0.768,0.78,0.744,0.776,0.784
0.768,0.78,0.744,0.776,0.784,0.736
0.78,0.744,0.776,0.784,0.736,0.792
0.744,0.776,0.784,0.736,0.792,0.724
0.776,0.784,0.736,0.792,0.724,0.78
0.784,0.736,0.792,0.724,0.78,0.728
0.736,0.792,0.724,0.78,0.728,0.744
0.792,0.724,0.78,0.728,0.744,0.752
0.724,0.78,0.728,0.744,0.752,0.72
0.78,0.728,0.744,0.752,0.72,0.736
0.728,0.744,0.752,0.72,0.736,0.712
0.744,0.752,0.72,0.736,0.712,0.716
0.72,0.736,0.712,0.716,0.712,0.696
0.664,0.704,0.688,0.676,0.696,0.668
0.704,0.688,0.676,0.696,0.668,0.668
0.688,0.676,0.696,0.668,0.668,0.684
0.676,0.696,0.668,0.668,0.684,0.64
0.696,0.668,0.668,0.684,0.64,0.704
0.668,0.668,0.684,0.64,0.704,0.664
0.668,0.684,0.64,0.704,0.664,0.652
0.684,0.64,0.704,0.664,0.652,0.692
0.64,0.704,0.664,0.652,0.692,0.664
0.704,0.664,0.652,0.692,0.664,0.664
0.664,0.652,0.692,0.664,0.664,0.664
0.644,0.628,0.676,0.652,0.644,0.656
0.628,0.676,0.652,0.644,0.656,0.656
0.676,0.652,0.644,0.656,0.656,0.636
0.652,0.644,0.656,0.656,0.636,0.652
0.644,0.656,0.656,0.636,0.652,0.648
0.632,0.64,0.636,0.64,0.636,0.64
0.64,0.636,0.64,0.636,0.64,0.64
0.636,0.64,0.636,0.64,0.64,0.632
0.64,0.636,0.64,0.64,0.632,0.632
0.636,0.64,0.64,0.632,0.632,0.656
0.64,0.64,0.632,0.632,0.656,0.648
0.64,0.632,0.632,0.656,0.648,0.648
0.632,0.632,0.656,0.648,0.648,0.648
0.632,0.656,0.648,0.648,0.648,0.64
0.656,0.648,0.648,0.648,0.64,0.652
0.648,0.648,0.648,0.64,0.652,0.652
0.648,0.648,0.64,0.652,0.652,0.652
0.648,0.64,0.652,0.652,0.652,0.652
0.64,0.652,0.652,0.652,0.652,0.648
0.652,0.652,0.652,0.652,0.648,0.664
0.652,0.652,0.652,0.648,0.664,0.656
0.652,0.652,0.648,0.664,0.656,0.648
0.652,0.648,0.664,0.656,0.648,0.664
0.648,0.664,0.656,0.648,0.664,0.648
0.664,0.656,0.648,0.664,0.648,0.66
0.656,0.648,0.664,0.648,0.66,0.668
0.648,0.664,0.648,0.66,0.668,0.648
0.664,0.648,0.66,0.668,0.648,0.664
0.648,0.66,0.668,0.648,0.664,0.664
0.66,0.668,0.648,0.664,0.664,0.656
0.668,0.648,0.664,0.664,0.656,0.664
0.648,0.664,0.664,0.656,0.664,0.656
0.664,0.664,0.656,0.664,0.656,0.66
0.664,0.656,0.664,0.656,0.66,0.66
0.656,0.664,0.656,0.66,0.66,0.66
0.664,0.656,0.66,0.66,0.66,0.668
0.656,0.66,0.66,0.66,0.668,0.648
0.66,0.66,0.66,0.668,0.648,0.664
0.66,0.66,0.668,0.648,0.664,0.656
0.66,0.668,0.648,0.664,0.656,0.672
0.668,0.648,0.664,0.656,0.672,0.656
0.648,0.664,0.656,0.672,0.656,0.68
0.664,0.656,0.672,0.656,0.68,0.66
0.656,0.672,0.656,0.68,0.66,0.672
0.672,0.656,0.68,0.66,0.672,0.668
0.656,0.68,0.66,0.672,0.668,0.668
0.68,0.66,0.672,0.668,0.668,0.66
0.66,0.672,0.668,0.668,0.66,0.672
0.672,0.668,0.668,0.66,0.672,0.668
0.668,0.668,0.66,0.672,0.668,0.668
0.668,0.66,0.672,0.668,0.668,0.676
0.66,0.672,0.668,0.668,0.676,0.676
0.672,0.668,0.668,0.676,0.676,0.672
0.668,0.668,0.676,0.676,0.672,0.672
0.668,0.676,0.676,0.672,0.672,0.688
0.676,0.676,0.672,0.672,0.688,0.676
0.676,0.672,0.672,0.688,0.676,0.684
0.672,0.672,0.688,0.676,0.684,0.68
0.672,0.688,0.676,0.684,0.68,0.68
0.688,0.676,0.684,0.68,0.68,0.688
0.676,0.684,0.68,0.68,0.688,0.684
0.684,0.68,0.68,0.688,0.684,0.7
0.68,0.68,0.688,0.684,0.7,0.68
0.68,0.688,0.684,0.7,0.68,0.688
0.688,0.684,0.7,0.68,0.688,0.692
0.684,0.7,0.68,0.688,0.692,0.676
0.7,0.68,0.688,0.692,0.676,0.696
0.68,0.688,0.692,0.676,0.696,0.688
0.688,0.692,0.676,0.696,0.688,0.68
0.692,0.676,0.696,0.688,0.68,0.696
0.676,0.696,0.688,0.68,0.696,0.688
0.696,0.688,0.68,0.696,0.688,0.696
0.688,0.68,0.696,0.688,0.696,0.696
0.68,0.696,0.688,0.696,0.696,0.696
0.696,0.688,0.696,0.696,0.696,0.696
0.688,0.696,0.696,0.696,0.696,0.68
0.696,0.696,0.696,0.696,0.68,0.704
0.696,0.696,0.696,0.68,0.704,0.696
0.696,0.696,0.68,0.704,0.696,0.696
0.696,0.68,0.704,0.696,0.696,0.712
0.68,0.704,0.696,0.696,0.712,0.696
0.704,0.696,0.696,0.712,0.696,0.712
0.696,0.696,0.712,0.696,0.712,0.712
0.696,0.712,0.696,0.712,0.712,0.712
0.712,0.696,0.712,0.712,0.712,0.72
0.696,0.712,0.712,0.712,0.72,0.716
0.712,0.712,0.712,0.72,0.716,0.716
0.712,0.712,0.72,0.716,0.716,0.728
0.712,0.72,0.716,0.716,0.728,0.728
0.72,0.716,0.716,0.728,0.728,0.72
0.716,0.716,0.728,0.728,0.72,0.72
0.728,0.728,0.72,0.72,0.712,0.704
0.728,0.72,0.72,0.712,0.704,0.704
0.72,0.72,0.712,0.704,0.704,0.712
0.72,0.72,0.712,0.704,0.704,0.712
0.72,0.712,0.704,0.704,0.712,0.688
0.712,0.704,0.704,0.712,0.688,0.696
0.704,0.704,0.712,0.688,0.696,0.712
0.704,0.712,0.688,0.696,0.712,0.688
0.712,0.688,0.696,0.712,0.688,0.692
0.688,0.696,0.712,0.688,0.692,0.692
0.696,0.712,0.688,0.692,0.692,0.704
0.712,0.688,0.692,0.692,0.704,0.688
0.688,0.692,0.692,0.704,0.688,0.688
0.692,0.692,0.704,0.688,0.688,0.696
0.692,0.704,0.688,0.688,0.696,0.684
0.704,0.688,0.688,0.696,0.684,0.692
0.688,0.688,0.696,0.684,0.692,0.696
0.688,0.696,0.684,0.692,0.696,0.664
0.696,0.684,0.692,0.696,0.664,0.704
0.684,0.692,0.696,0.664,0.704,0.68
0.692,0.696,0.664,0.704,0.68,0.688
0.696,0.664,0.704,0.68,0.688,0.692
0.664,0.704,0.68,0.688,0.692,0.684
0.704,0.68,0.688,0.692,0.684,0.68
0.68,0.688,0.692,0.684,0.68,0.688
0.688,0.692,0.684,0.68,0.688,0.688
0.692,0.684,0.68,0.688,0.688,0.676
0.684,0.68,0.688,0.688,0.676,0.676
0.68,0.688,0.688,0.676,0.676,0.688
0.688,0.688,0.676,0.676,0.688,0.672
0.688,0.676,0.676,0.688,0.672,0.68
0.676,0.676,0.688,0.672,0.68,0.68
0.676,0.688,0.672,0.68,0.68,0.66
0.688,0.672,0.68,0.68,0.66,0.684
0.672,0.68,0.68,0.66,0.684,0.672
0.68,0.68,0.66,0.684,0.672,0.664
0.68,0.66,0.684,0.672,0.664,0.672
0.66,0.684,0.672,0.664,0.672,0.664
0.684,0.672,0.664,0.672,0.664,0.664
0.672,0.664,0.672,0.664,0.664,1.332
0.664,0.672,0.664,0.664,1.332,0.684
0.664,0.664,1.332,0.684,0.664,0.656
0.664,1.332,0.684,0.664,0.656,0.672
1.332,0.684,0.664,0.656,0.672,0.664
0.684,0.664,0.656,0.672,0.664,0.656
0.664,0.656,0.672,0.664,0.656,0.676
0.656,0.672,0.664,0.656,0.676,0.66
0.656,0.672,0.664,0.656,0.676,0.66
0.672,0.664,0.656,0.676,0.66,0.664
0.664,0.656,0.676,0.66,0.664,0.668
0.656,0.676,0.66,0.664,0.668,0.652
0.676,0.66,0.664,0.668,0.652,0.672
0.66,0.664,0.668,0.652,0.672,0.664
0.664,0.668,0.652,0.672,0.664,0.672
0.668,0.652,0.672,0.664,0.672,0.672
0.652,0.672,0.664,0.672,0.672,0.664
0.672,0.664,0.672,0.672,0.664,0.672
0.664,0.672,0.672,0.664,0.672,0.672
0.672,0.672,0.664,0.672,0.672,0.672
0.672,0.664,0.672,0.672,0.672,0.672
0.664,0.672,0.672,0.672,0.672,0.672
0.672,0.672,0.672,0.672,0.672,0.664
0.672,0.672,0.672,0.672,0.664,0.656
0.672,0.672,0.672,0.664,0.656,0.668
0.672,0.672,0.664,0.656,0.668,0.676
0.672,0.664,0.656,0.668,0.676,0.656
0.664,0.656,0.668,0.676,0.656,0.672
0.656,0.668,0.676,0.656,0.672,0.68
0.668,0.676,0.656,0.672,0.68,0.672
0.676,0.656,0.672,0.68,0.672,0.676
0.656,0.672,0.68,0.672,0.676,0.676
0.672,0.68,0.672,0.676,0.676,0.68
0.68,0.672,0.676,0.676,0.68,0.672
0.672,0.676,0.676,0.68,0.672,0.672
0.676,0.676,0.68,0.672,0.672,0.68
0.676,0.68,0.672,0.672,0.68,0.584
0.68,0.672,0.672,0.68,0.584,0.772
0.672,0.672,0.68,0.584,0.772,0.7
0.672,0.68,0.584,0.772,0.7,0.676
0.68,0.584,0.772,0.7,0.676,0.68
0.584,0.772,0.7,0.676,0.68,0.688
0.772,0.7,0.676,0.68,0.688,0.684
0.7,0.676,0.68,0.688,0.684,0.676
0.676,0.68,0.688,0.684,0.676,0.68
0.68,0.688,0.684,0.676,0.68,0.692
0.688,0.684,0.676,0.68,0.692,0.676
0.684,0.676,0.68,0.692,0.676,0.676
0.676,0.68,0.692,0.676,0.676,0.688
0.68,0.692,0.676,0.676,0.688,0.672
0.692,0.676,0.676,0.688,0.672,0.68
0.676,0.676,0.688,0.672,0.68,0.688
0.676,0.688,0.672,0.68,0.688,0.676
0.688,0.672,0.68,0.688,0.676,0.684
0.672,0.68,0.688,0.676,0.684,0.688
0.68,0.688,0.676,0.684,0.688,0.688
0.688,0.676,0.684,0.688,0.688,0.672
0.676,0.684,0.688,0.688,0.672,0.672
0.684,0.688,0.688,0.672,0.672,0.692
0.688,0.688,0.672,0.672,0.692,0.676
0.688,0.672,0.672,0.692,0.676,0.676
0.672,0.672,0.692,0.676,0.676,0.684
0.672,0.692,0.676,0.676,0.684,0.692
0.692,0.676,0.676,0.684,0.692,0.676
0.676,0.676,0.684,0.692,0.676,0.688
0.676,0.684,0.692,0.676,0.688,0.696
0.684,0.692,0.676,0.688,0.696,0.684
0.692,0.676,0.688,0.696,0.684,0.7
0.676,0.688,0.696,0.684,0.7,0.688
0.688,0.696,0.684,0.7,0.688,0.696
0.696,0.684,0.7,0.688,0.696,0.704
0.696,0.684,0.7,0.688,0.696,0.704
0.684,0.7,0.688,0.696,0.704,0.688
0.7,0.688,0.696,0.704,0.688,0.696
0.688,0.696,0.704,0.688,0.696,1.4
0.704,0.688,0.696,1.4,1.384,0.8
0.696,1.4,1.384,0.8,0.712,0.712
1.4,1.384,0.8,0.712,0.712,0.712
1.384,0.8,0.712,0.712,0.712,0.704
0.8,0.712,0.712,0.712,0.704,0.728
0.712,0.712,0.712,0.704,0.728,0.736
0.712,0.712,0.712,0.704,0.728,0.736
0.712,0.712,0.704,0.728,0.736,0.744
0.712,0.704,0.728,0.736,0.744,0.736
0.704,0.728,0.736,0.744,0.736,0.744
0.728,0.736,0.744,0.736,0.744,0.776
0.736,0.744,0.736,0.744,0.776,0.76
0.744,0.736,0.744,0.776,0.76,0.748
0.736,0.744,0.776,0.76,0.748,0.764
0.744,0.776,0.76,0.748,0.764,0.776
0.776,0.76,0.748,0.764,0.776,0.752
0.76,0.748,0.764,0.776,0.752,0.744
0.748,0.764,0.776,0.752,0.744,0.732
0.764,0.776,0.752,0.744,0.732,0.728
0.776,0.752,0.744,0.732,0.728,0.72
0.752,0.744,0.732,0.728,0.72,0.732
0.744,0.732,0.728,0.72,0.732,0.728
0.732,0.728,0.72,0.732,0.728,0.728
0.728,0.72,0.732,0.728,0.728,0.72
0.72,0.732,0.728,0.728,0.72,0.72
0.732,0.728,0.728,0.72,0.72,0.72
0.728,0.728,0.72,0.72,0.72,0.728
0.728,0.72,0.72,0.72,0.728,0.736
0.72,0.72,0.72,0.728,0.736,0.728
0.72,0.72,0.728,0.736,0.728,0.728
0.72,0.728,0.736,0.728,0.728,0.728
0.728,0.736,0.728,0.728,0.728,0.728
0.736,0.728,0.728,0.728,0.728,0.716
0.728,0.728,0.728,0.728,0.716,0.724
0.728,0.728,0.728,0.716,0.724,0.728
0.728,0.728,0.716,0.724,0.728,0.72
0.728,0.716,0.724,0.728,0.72,0.728
0.716,0.724,0.728,0.72,0.728,0.736
0.724,0.728,0.72,0.728,0.736,0.748
0.728,0.72,0.728,0.736,0.748,0.788
0.72,0.728,0.736,0.748,0.788,0.76
0.728,0.736,0.748,0.788,0.76,0.752
0.736,0.748,0.788,0.76,0.752,0.744
0.748,0.788,0.76,0.752,0.744,0.748
0.788,0.76,0.752,0.744,0.748,0.748
0.76,0.752,0.744,0.748,0.748,0.74
0.752,0.744,0.748,0.748,0.74,0.764
0.744,0.748,0.748,0.74,0.764,0.752
0.748,0.748,0.74,0.764,0.752,0.752
0.748,0.74,0.764,0.752,0.752,0.756
0.74,0.764,0.752,0.752,0.756,0.764
0.764,0.752,0.752,0.756,0.764,0.752
0.752,0.752,0.756,0.764,0.752,0.748
0.752,0.756,0.764,0.752,0.748,0.748
0.756,0.764,0.752,0.748,0.748,0.744
0.764,0.752,0.748,0.748,0.744,0.728
0.752,0.748,0.748,0.744,0.728,0.728
0.748,0.748,0.744,0.728,0.728,0.744
0.748,0.744,0.728,0.728,0.744,0.744
0.744,0.728,0.728,0.744,0.744,0.736
0.728,0.728,0.744,0.744,0.736,0.736
0.728,0.744,0.744,0.736,0.736,0.728
0.744,0.744,0.736,0.736,0.728,0.72
0.744,0.736,0.736,0.728,0.72,0.72
0.736,0.736,0.728,0.72,0.72,0.728
0.736,0.728,0.72,0.72,0.728,0.716
0.728,0.72,0.72,0.728,0.716,0.732
0.72,0.72,0.728,0.716,0.732,0.752
0.72,0.728,0.716,0.732,0.752,0.752
0.728,0.716,0.732,0.752,0.752,0.748
0.716,0.732,0.752,0.752,0.748,0.748
0.732,0.752,0.752,0.748,0.748,0.744
0.752,0.752,0.748,0.748,0.744,0.728
0.752,0.748,0.748,0.744,0.728,0.736
0.748,0.748,0.744,0.728,0.736,0.736
0.748,0.744,0.728,0.736,0.736,0.736
0.744,0.728,0.736,0.736,0.736,0.744
0.728,0.736,0.736,0.736,0.744,0.736
0.736,0.736,0.736,0.744,0.736,0.728
0.736,0.736,0.744,0.736,0.728,0.744
0.736,0.744,0.736,0.728,0.744,0.744
0.744,0.736,0.728,0.744,0.744,0.744
0.736,0.728,0.744,0.744,0.744,0.732
0.728,0.744,0.744,0.744,0.732,0.732
0.744,0.744,0.744,0.732,0.732,0.732
0.744,0.744,0.732,0.732,0.732,0.724
0.744,0.732,0.732,0.732,0.724,0.728
0.732,0.732,0.732,0.724,0.728,0.744
0.732,0.732,0.724,0.728,0.744,0.736
0.732,0.724,0.728,0.744,0.736,0.74
0.724,0.728,0.744,0.736,0.74,0.74
0.728,0.744,0.736,0.74,0.74,0.728
0.744,0.736,0.74,0.74,0.728,0.752
0.736,0.74,0.74,0.728,0.752,0.8
0.74,0.74,0.728,0.752,0.8,0.776
0.74,0.728,0.752,0.8,0.776,0.784
0.728,0.752,0.8,0.776,0.784,0.792
0.752,0.8,0.776,0.784,0.792,0.768
0.8,0.776,0.784,0.792,0.768,0.776
0.776,0.784,0.792,0.768,0.776,0.768
0.784,0.792,0.768,0.776,0.768,0.756
0.792,0.768,0.776,0.768,0.756,0.764
0.768,0.776,0.768,0.756,0.764,1.524
0.776,0.768,0.756,0.764,1.524,0.764
0.756,0.764,1.524,0.764,0.728,0.74
0.764,1.524,0.764,0.728,0.74,0.732
1.524,0.764,0.728,0.74,0.732,0.72
0.764,0.728,0.74,0.732,0.72,0.728
0.728,0.74,0.732,0.72,0.728,0.716
0.728,0.74,0.732,0.72,0.728,0.716
0.74,0.732,0.72,0.728,0.716,0.72
0.72,0.728,0.716,0.72,0.72,0.716
0.728,0.716,0.72,0.72,0.716,0.704
0.716,0.72,0.72,0.716,0.704,0.704
0.72,0.72,0.716,0.704,0.704,0.72
0.72,0.72,0.716,0.704,0.704,0.72
0.72,0.716,0.704,0.704,0.72,0.72
0.716,0.704,0.704,0.72,0.72,0.704
0.704,0.704,0.72,0.72,0.704,0.712
0.704,0.72,0.72,0.704,0.712,0.708
0.72,0.72,0.704,0.712,0.708,0.716
0.72,0.704,0.712,0.708,0.716,0.704
0.704,0.712,0.708,0.716,0.704,0.704
0.712,0.708,0.716,0.704,0.704,0.712
0.708,0.716,0.704,0.704,0.712,0.716
0.716,0.704,0.704,0.712,0.716,0.716
0.704,0.704,0.712,0.716,0.716,0.704
0.704,0.712,0.716,0.716,0.704,0.704
0.712,0.716,0.716,0.704,0.704,0.712
0.716,0.716,0.704,0.704,0.712,0.696
0.716,0.704,0.704,0.712,0.696,0.704
0.704,0.704,0.712,0.696,0.704,0.696
0.704,0.712,0.696,0.704,0.696,0.696
0.712,0.696,0.704,0.696,0.696,0.712
0.696,0.704,0.696,0.696,0.712,0.688
0.704,0.696,0.696,0.712,0.688,0.696
0.696,0.696,0.712,0.688,0.696,0.704
0.696,0.712,0.688,0.696,0.704,0.696
0.712,0.688,0.696,0.704,0.696,0.696
0.688,0.696,0.704,0.696,0.696,0.704
0.696,0.704,0.696,0.696,0.704,0.688
0.704,0.696,0.696,0.704,0.688,0.704
0.696,0.696,0.704,0.688,0.704,0.7
0.696,0.704,0.688,0.704,0.7,0.696
0.704,0.688,0.704,0.7,0.696,0.7
0.688,0.704,0.7,0.696,0.7,0.696
0.704,0.7,0.696,0.7,0.696,0.7
0.7,0.696,0.7,0.696,0.7,0.708
0.696,0.7,0.696,0.7,0.708,0.688
0.7,0.696,0.7,0.708,0.688,0.704
0.696,0.7,0.708,0.688,0.704,0.696
0.7,0.708,0.688,0.704,0.696,0.696
0.708,0.688,0.704,0.696,0.696,0.704
0.688,0.704,0.696,0.696,0.704,0.704
0.704,0.696,0.696,0.704,0.704,0.688
0.696,0.696,0.704,0.704,0.688,0.712
0.696,0.704,0.704,0.688,0.712,0.696
0.704,0.704,0.688,0.712,0.696,0.704
0.704,0.688,0.712,0.696,0.704,0.704
0.688,0.712,0.696,0.704,0.704,0.7
0.712,0.696,0.704,0.704,0.7,0.704
0.696,0.704,0.704,0.7,0.704,0.716
0.704,0.704,0.7,0.704,0.716,0.696
0.704,0.7,0.704,0.716,0.696,0.708
0.7,0.704,0.716,0.696,0.708,0.716
0.704,0.716,0.696,0.708,0.716,0.696
0.716,0.696,0.708,0.716,0.696,0.712
0.696,0.708,0.716,0.696,0.712,0.72
0.708,0.716,0.696,0.712,0.72,0.72
0.716,0.696,0.712,0.72,0.72,0.712
0.696,0.712,0.72,0.72,0.712,0.712
0.712,0.72,0.72,0.712,0.712,0.712
0.72,0.72,0.712,0.712,0.712,0.728
0.72,0.712,0.712,0.712,0.728,0.72
0.712,0.712,0.712,0.728,0.72,0.728
0.712,0.712,0.712,0.728,0.72,0.728
0.712,0.712,0.728,0.72,0.728,0.724
0.728,0.72,0.728,0.724,0.716,0.724
0.72,0.728,0.724,0.716,0.724,1.456
0.728,0.724,0.716,0.724,1.456,0.732
0.716,0.724,1.456,0.732,0.744,0.724
0.724,1.456,0.732,0.744,0.724,0.736
1.456,0.732,0.744,0.724,0.736,0.752
0.732,0.744,0.724,0.736,0.752,0.78
0.744,0.724,0.736,0.752,0.78,0.824
0.744,0.724,0.736,0.752,0.78,0.824
0.724,0.736,0.752,0.78,0.824,0.808
0.736,0.752,0.78,0.824,0.808,0.824
0.752,0.78,0.824,0.808,0.824,0.824
0.78,0.824,0.808,0.824,0.824,0.872
0.824,0.808,0.824,0.824,0.872,0.816
0.808,0.824,0.824,0.872,0.816,0.8
0.824,0.824,0.872,0.816,0.8,0.784
0.824,0.872,0.816,0.8,0.784,0.76
0.872,0.816,0.8,0.784,0.76,0.748
0.816,0.8,0.784,0.76,0.748,0.748
0.8,0.784,0.76,0.748,0.748,0.736
0.784,0.76,0.748,0.748,0.736,0.736
0.76,0.748,0.748,0.736,0.736,0.728
0.748,0.748,0.736,0.736,0.728,0.72
0.748,0.736,0.736,0.728,0.72,0.724
0.736,0.736,0.728,0.72,0.724,0.732
0.736,0.728,0.72,0.724,0.732,0.728
0.728,0.72,0.724,0.732,0.728,0.728
0.72,0.724,0.732,0.728,0.728,0.736
0.724,0.732,0.728,0.728,0.736,0.72
0.732,0.728,0.728,0.736,0.72,0.728
0.728,0.728,0.736,0.72,0.728,0.732
0.728,0.736,0.72,0.728,0.732,0.74
0.736,0.72,0.728,0.732,0.74,1.464
0.72,0.728,0.732,0.74,1.464,0.744
0.732,0.74,1.464,0.744,0.712,0.728
0.74,1.464,0.744,0.712,0.728,0.728
1.464,0.744,0.712,0.728,0.728,0.736
0.744,0.712,0.728,0.728,0.736,0.728
0.712,0.728,0.728,0.736,0.728,0.732
0.712,0.728,0.728,0.736,0.728,0.732
0.728,0.728,0.736,0.728,0.732,0.724
0.728,0.736,0.728,0.732,0.724,0.728
0.736,0.728,0.732,0.724,0.728,0.736
0.728,0.732,0.724,0.728,0.736,0.728
0.732,0.724,0.728,0.736,0.728,0.728
0.724,0.728,0.736,0.728,0.728,0.736
0.728,0.736,0.728,0.728,0.736,0.728
0.736,0.728,0.728,0.736,0.728,0.732
0.728,0.728,0.736,0.728,0.732,0.748
0.728,0.736,0.728,0.732,0.748,0.736
0.736,0.728,0.732,0.748,0.736,0.744
0.728,0.732,0.748,0.736,0.744,0.744
0.732,0.748,0.736,0.744,0.744,0.728
0.748,0.736,0.744,0.744,0.728,0.736
0.736,0.744,0.744,0.728,0.736,0.736
0.744,0.744,0.728,0.736,0.736,0.736
0.744,0.728,0.736,0.736,0.736,0.744
0.728,0.736,0.736,0.736,0.744,0.74
0.736,0.736,0.736,0.744,0.74,0.724
0.736,0.736,0.744,0.74,0.724,0.736
0.736,0.744,0.74,0.724,0.736,0.752
0.744,0.74,0.724,0.736,0.752,0.728
0.74,0.724,0.736,0.752,0.728,0.728
0.724,0.736,0.752,0.728,0.728,0.728
0.736,0.752,0.728,0.728,0.728,0.712
0.752,0.728,0.728,0.728,0.712,0.728
0.728,0.728,0.728,0.712,0.728,0.736
0.728,0.728,0.712,0.728,0.736,0.728
0.728,0.712,0.728,0.736,0.728,0.728
0.712,0.728,0.736,0.728,0.728,0.728
0.728,0.736,0.728,0.728,0.728,0.72
0.736,0.728,0.728,0.728,0.72,0.728
0.728,0.728,0.728,0.72,0.728,0.736
0.728,0.728,0.72,0.728,0.736,0.728
0.728,0.72,0.728,0.736,0.728,0.736
0.72,0.728,0.736,0.728,0.736,0.72
0.728,0.736,0.728,0.736,0.72,0.72
0.736,0.728,0.736,0.72,0.72,0.728
0.728,0.736,0.72,0.72,0.728,0.728
0.736,0.72,0.72,0.728,0.728,0.736
0.72,0.72,0.728,0.728,0.736,0.728
0.72,0.728,0.728,0.736,0.728,0.72
0.728,0.728,0.736,0.728,0.72,0.736
0.728,0.736,0.728,0.72,0.736,0.736
0.736,0.728,0.72,0.736,0.736,0.744
0.728,0.72,0.736,0.736,0.744,0.752
0.72,0.736,0.736,0.744,0.752,0.744
0.736,0.736,0.744,0.752,0.744,0.76
0.736,0.744,0.752,0.744,0.76,0.756
0.744,0.752,0.744,0.76,0.756,0.74
0.752,0.744,0.76,0.756,0.74,0.752
0.744,0.76,0.756,0.74,0.752,0.752
0.76,0.756,0.74,0.752,0.752,0.752
0.756,0.74,0.752,0.752,0.752,0.744
0.74,0.752,0.752,0.752,0.744,0.748
0.752,0.752,0.752,0.744,0.748,0.732
0.752,0.752,0.744,0.748,0.732,1.488
0.752,0.744,0.748,0.732,1.488,0.768
0.748,0.732,1.488,0.768,0.744,0.744
0.732,1.488,0.768,0.744,0.744,0.744
1.488,0.768,0.744,0.744,0.744,0.736
0.768,0.744,0.744,0.744,0.736,0.764
0.744,0.744,0.744,0.736,0.764,0.756
0.744,0.744,0.744,0.736,0.764,0.756
0.744,0.744,0.736,0.764,0.756,0.76
0.744,0.736,0.764,0.756,0.76,0.752
